Distance from Center (cmd=annotatePeaks.pl /scratch/rtraborn/TSRchitect_plant_results/plant_genomic_data/A_thaliana/GROseq/GROseq_tagDirectory/tss.txt tair10 -size 4000 -hist 25 -d ESTtagDir CAGEtagDir PEATtagDir TokVectagDir)	ESTtagDir Coverage	ESTtagDir + Tags	ESTtagDir - Tags	CAGEtagDir Coverage	CAGEtagDir + Tags	CAGEtagDir - Tags	PEATtagDir Coverage	PEATtagDir + Tags	PEATtagDir - Tags	TokVectagDir Coverage	TokVectagDir + Tags	TokVectagDir - Tags
-100	46.9800352089718	0.0811108300189083	0.0867323726934861	22.2075928873078	0.102317682727909	0.0694030710047047	35.2786127230441	0.25305200495539	0.00818913738019172	39.264453282911	0.258117584925331	0.0201527026145934
-75	47.1138814631284	0.0787015974440893	0.0947631479428829	23.3783552524618	0.143753791484482	0.0647116776422563	37.6154647801609	0.327360070418011	0.00696007041794355	36.5294112277504	0.241691373801903	0.0100574427854207
-50	61.4354306578861	0.121264706265893	0.108415465866858	26.8224261130428	0.191367803351112	0.0616413705417926	39.5925526504528	0.306911599400214	0.0096462606767947	39.6035082914962	0.284428414944254	0.0107653778444284
-25	127.823172719568	0.169449357762274	0.146963187063962	36.2065909836	0.319522214252861	0.0622643476559627	41.476561039751	0.322098526439412	0.0077092325748191	43.3066414553049	0.445783151854919	0.0106303709982393
0	223.121705679079	0.609535841429233	0.5300311664602	69.9656604620739	1.00157393232072	0.0567607289560858	79.1209052183202	1.37251613744528	0.00789724848405819	166.369957618871	3.93930841755495	0.00870586164178113
25	136.924718002218	0.133310869139988	0.155797039838299	76.126840228946	0.186321184064389	0.0698712851274222	82.9699893503755	0.435273658473137	0.00893191628088939	170.723657386319	0.358310438808102	0.0408915694073178
50	55.9477342374648	0.0883385277433655	0.105203155767099	76.0691180400389	0.13514846449744	0.121587637738714	85.1711295125107	0.368698617721966	0.0103362326400209	164.326374997325	0.113828167177401	0.00895091608528376
75	42.2954163134901	0.0939600704179432	0.0762923648692702	68.4547547723452	0.0965244441545189	0.114603397013633	84.1004833626769	0.288615446306402	0.0175754254417419	151.305084436374	0.0501843515681192	0.0213390232770423
100	33.1938710308403	0.0626400469452956	0.0586246593205972	38.0091877141347	0.102561041924641	0.219487285648916	48.4554523918198	0.30464032079293	0.015456184390689	21.2406863576078	0.0435455695377313	0.0226977896589962
125	32.6584860142138	0.0618369694203559	0.0481846514963813	31.6380875393753	0.105892371389347	0.118009865032174	44.5010832192307	0.319595129425672	0.0131791028232379	10.4898680750246	0.0437997000717349	0.0195733455043366
150	35.2015648431895	0.0522000391210797	0.0754892873443305	29.6456305151674	0.091427639042756	0.140283679989478	39.3882110799598	0.216840372954347	0.0116999282780205	7.80357218925795	0.0424118145660917	0.013910999543588
175	32.7923322683704	0.0578215817956575	0.0682615896198734	29.8359745419019	0.159725780791463	0.128334126621779	37.0830238421254	0.213187989828563	0.0161003129686377	6.99490513138052	0.0249747538632133	0.0151699289300396
200	27.7061746104191	0.0554123492208384	0.0586246593205972	29.0819630241419	0.0870194170958266	0.116683164895238	32.7107448218911	0.177291458564287	0.012503638260416	6.43439351459323	0.0298902132098915	0.0146839799178462
225	27.036943339636	0.0473815739714416	0.0401538762469844	28.1240728258091	0.0919370672229703	0.0908744734953796	27.1239836126152	0.153055395448939	0.0116511834126622	6.5238938514692	0.0261743104909762	0.0104008215426743
250	27.7061746104191	0.0497908065462606	0.0594277368455368	27.9020097306706	0.08408452761286	0.087583797352733	25.0869705070535	0.155692260546415	0.017971767620786	7.16424985329485	0.0389292430071113	0.0148605855121602
275	28.776944643672	0.0602308143704765	0.0481846514963813	25.1926504255931	0.0774299993479111	0.12006383908185	22.4115157245015	0.132435737106358	0.0122808045902066	7.38847971137227	0.0352417030710084	0.0120099367542545
300	27.9738671187323	0.0401538762469844	0.0586246593205972	22.8255372031273	0.070362769772386	0.10970509226046	20.760689617701	0.127458538175663	0.0114405359587925	7.55280737214904	0.0277509030449305	0.0349943796048795
325	24.0923257481905	0.0425631088218035	0.0457754189215622	20.6021025743597	0.0746389385146451	0.0975951685465598	20.394213340289	0.127974421334039	0.0116889026537132	6.57033318119472	0.0213004498924198	0.0330940731564198
350	24.6277107648169	0.05139696159614	0.0481846514963813	19.4364835751063	0.0693744734954094	0.0738438156092514	19.9685275260272	0.136977714024931	0.0184603768664011	5.25537154158681	0.0203992697398481	0.0113205320466845
375	27.1707895937926	0.0481846514963813	0.048987729021321	18.8345518110854	0.0674856360435011	0.0638523505248317	19.7125202668935	0.124373104257691	0.0125889417747929	6.0221751320326	0.0216415596270496	0.0190790767425194
400	27.7061746104191	0.0481846514963813	0.0554123492208384	19.7473067524176	0.090784195083719	0.0740459607484712	19.0941568320627	0.1035451196453	0.0255272217513197	6.87124339831675	0.0383899719632342	0.0103940144747993
425	25.2969420356	0.0497908065462606	0.0449723413966225	19.3027758058987	0.0727189802437865	0.0718694659972029	18.2106174610427	0.10578332137967	0.0176328747473428	6.89134945991072	0.016696981156683	0.0121751972354438
450	27.8400208645757	0.0602308143704765	0.0562154267457781	18.9742223307805	0.0744782878006655	0.0705940731563604	17.3612381821746	0.104993538501661	0.0188427919410573	7.80998848101436	0.0229356588641905	0.0479247832040199
